Date;EURUSD;USDKZT;EURKZT;CROSS_RATIO;EURUSD_RET;USDKZT_RET;EURKZT_RET;SMA_5;SMA_10;SMA_20;EMA_5;EMA_10;EMA_20;RSI_14;MACD;MACD_SIGNAL;VOL_10;VOL_20
2019-02-08;1.1338768005371094;377.6000061035156;428.15188680344727;0.0030028516477996754;-0.002395346293797252;0.002519092368354083;0.00012374607455694714;431.76878391773715;432.53761991879253;431.57099627000935;430.3182156123947;431.3299177526133;431.1761402267498;45.73360926227062;0.71165416498377;1.4291977886889091;0.00896559897109695;0.007023334225711511
2019-02-11;1.1324259042739868;374.9599914550781;424.6144073900832;0.0030201246268421055;-0.001280408356981286;-0.007016119609755632;-0.008296527966736978;429.0267075261654;432.19555809565065;431.242335460002;428.4169462049576;430.10891586851693;430.5512132899244;42.3738439935862;0.11620310209639229;1.166598851370406;0.009221956734556187;0.00724283837559178
2019-02-12;1.1279042959213257;374.7099914550781;422.63700908682586;0.003010072647226285;-0.004000844109966494;-0.0006669601690518643;-0.0046678042790183295;426.36159796322244;431.138383008046;430.64797622499975;426.4903004989137;428.7503873627549;429.79747955629597;40.14449424574483;-0.5093838129851633;0.8314023184992921;0.008084514254599058;0.0070053191823885004
2019-02-13;1.1334655284881592;373.510009765625;423.36072061461164;0.003034632269157662;0.004918473500405294;-0.003207566534783387;0.0017109069656219874;425.37258637222766;430.0543656720987;430.2187977409532;425.4471072041464;427.77044795400155;429.1844548951832;41.41424533849947;-0.9359790939466279;0.4779260360101082;0.008048780439218904;0.006951735630907699
2019-02-14;1.12649405002594;374.6499938964844;422.04098896664436;0.0030067905201599703;-0.0061695798826221495;0.0030474363973467737;-0.0031221434852754418;424.16100257232245;428.5376145384609;429.80638386907106;424.3117344583124;426.7287281381184;428.50412480675095;44.64334536795811;-1.3648174758032496;0.10937733364743663;0.007336375646838596;0.006938183432179531
2019-02-15;1.1295350790023804;377.7799987792969;426.71576076669226;0.0029899282192074623;0.002695914497866886;0.008319771853346931;0.011015686351213607;423.8737773649715;427.8212806413543;429.6328742269663;425.11307656110574;426.72637043422276;428.3338044219835;48.328373613149424;-1.3123322185554684;-0.17496457679314437;0.008460765247958357;0.007438761678015283
2019-02-18;1.1298030614852905;376.6300048828125;425.5177325638215;0.0029997691284230684;0.00023722211329471452;-0.0030487262407503483;-0.0028115041274557363;424.0544423997191;426.5405749629423;429.35394932315756;425.24796189534436;426.5066180941498;428.06560710215854;39.162930496492436;-1.3518251389629654;-0.4103366892271086;0.0073637597092326805;0.007432512982888212
2019-02-19;1.131196141242981;376.0199890136719;425.3523606024937;0.0030083404454379985;0.0012322692836783213;-0.0016209818844341993;-0.00038871260075584;424.59751270285267;425.4795553330376;429.1068320342509;425.2827614643942;426.2967530956669;427.80720267361903;37.23451913941112;-1.3805535363230206;-0.6043800586462911;0.007350000385454808;0.007427189529346195
2019-02-20;1.1343011856079102;377.3699951171875;428.05123287427705;0.0030058065036560927;0.0027411608677647453;0.0035838213325971413;0.006324982200361768;425.5356151547858;425.45410076350674;428.9916141359501;426.2055852676885;426.61574941905053;427.8304436451103;36.670378595113135;-1.1720340819605894;-0.7179108633091508;0.0055067183751375875;0.00758570949668763
2019-02-21;1.1346358060836792;377.0400085449219;427.8030940211647;0.0030093246880151573;0.00029495792912739876;-0.0008748203011863095;-0.0005798623720587812;426.6880361656898;425.42451936900613;428.8728300380582;426.7380881855139;426.8316302557986;427.8278389190202;40.28400399754847;-1.0151021777145957;-0.7773491261902398;0.005507630337066668;0.007585970537590852
